tract,cems_percentile,utems_percentile,mems_percentile,cancer_twe_percentile,chronic_twe_percentile,acute_twe_percentile
06081606700,70.7250341997,0,70.3146374829,95.7592339261,87.414500684,46.5800273598
06081606800,60.3967168263,0,59.9863201094,74.6922024624,48.7688098495,27.975376197
06081606900,88.098495212,0,87.6196990424,90.8344733242,95.4856361149,96.9220246238
06081607000,3.41997264022,0,3.41997264022,7.66073871409,3.28317373461,0
06081607100,73.2558139535,0,72.7770177839,85.9097127223,85.3625170999,89.5348837209
06081607200,55.1983584131,0,54.9247606019,75.9233926129,64.9110807114,56.7031463748
06081607400,35.2257181943,0,35.0889192886,74.829001368,58.2763337893,38.7140902873
06081607500,85.8413132695,0,85.4309165527,82.4897400821,87.8248974008,90.560875513
06081607600,83.8577291382,0,83.4473324213,69.5622435021,56.4979480164,56.0875512996
06081607701,25.8549931601,0,25.7181942544,34.7469220246,26.8125854993,31.9425444596
06081607800,21.8878248974,0,21.8194254446,12.585499316,21.0670314637,28.0437756498
06081607900,47.6060191518,0,47.3324213406,78.4541723666,80.9849521204,88.3036935705
06081608001,3.35157318741,0,3.35157318741,13.8850889193,6.292749658,0
06081608023,24.4186046512,0,24.2818057456,26.6757865937,16.4158686731,15.5266757866
06081608024,26.3337893297,0,26.1969904241,16.3474692202,25.8549931601,34.1313269494
06081608025,90.8344733242,0,90.4240766074,94.7332421341,90.2872777018,89.8084815321
06081608200,11.4911080711,0,11.4911080711,37.6880984952,13.8166894665,0
06081608300,3.0779753762,0,3.0779753762,18.1258549932,7.93433652531,0
06081608400,41.244870041,0,41.0396716826,54.6511627907,47.6060191518,50.1367989056
06081608501,46.1012311902,0,45.8960328317,39.6716826265,51.5047879617,59.097127223
06081608502,45.0068399453,0,44.8016415869,26.5389876881,34.0629274966,41.7236662107
06081608600,78.659370725,0,78.1121751026,70.7250341997,70.9302325581,73.8030095759
06081608700,24.5554035568,0,24.4186046512,36.7989056088,25.4445964432,30.0273597811
06081608800,14.2270861833,0,14.2270861833,66.6894664843,31.46374829,11.0807113543
06081608900,10.8071135431,0,10.8071135431,61.0123119015,24.3502051984,0
06081609000,61.5595075239,0,61.1491108071,67.6470588235,71.9562243502,73.1190150479
06081609100,94.9384404925,0,94.5280437756,90.902872777,87.9616963064,87.6880984952
06081609201,40.4240766074,0,40.218878249,24.487004104,39.3296853625,47.8112175103
06081609202,46.2380300958,0,46.0328317373,61.901504788,55.2667578659,56.8399452804
06081609400,3.28317373461,0,3.28317373461,13.4746922025,6.15595075239,0
06081609500,6.83994528044,0,6.83994528044,31.9425444596,11.8331053352,0
06081609602,1.23119015048,0,1.23119015048,10.3967168263,4.78796169631,0
06081609603,6.49794801642,0,6.49794801642,26.4021887825,10.2599179207,0
06081609700,36.3201094391,0,36.1833105335,78.5225718194,58.2079343365,35.2941176471
06081609800,86.1149110807,0,85.7045143639,81.0533515732,78.5225718194,77.7017783858
06081610000,22.0930232558,0,22.024623803,11.9699042408,20.6566347469,27.633378933
06081610100,58.5499316005,0,58.2079343365,14.2270861833,28.9329685363,38.5772913817
06081610201,75.170998632,0,74.6238030096,82.2845417237,79.0697674419,82.7633378933
06081610202,91.7236662107,0,91.3132694938,93.5020519836,93.8440492476,95.2804377565
06081610203,82.0793433653,0,81.5321477428,78.0437756498,86.5253077975,89.1244870041
06081610302,97.4008207934,98.9056087551,97.195622435,95.6908344733,93.023255814,93.5704514364
06081610303,95.4172366621,0,95.0068399453,93.7756497948,97.537619699,98.8372093023
06081610304,46.7852257182,0,46.5800273598,85.0205198358,68.6046511628,24.8974008208
06081610400,0.820793433653,0,0.820793433653,7.52393980848,2.73597811218,0
06081610500,90.6976744186,0,90.2872777018,77.1545827633,71.682626539,86.730506156
06081610601,51.9835841313,0,51.7099863201,46.169630643,69.8358413133,71.8194254446
06081610602,77.975376197,0,77.4281805746,37.4829001368,52.9411764706,61.2175102599
06081610700,61.8331053352,0,61.4227086183,56.0191518468,51.9151846785,55.950752394
06081610800,64.4322845417,0,64.0218878249,48.7004103967,71.8878248974,77.2229822161
06081610901,51.4363885089,0,51.1627906977,0,17.4418604651,26.0601915185
06081610902,0.410396716826,0,0.410396716826,5.67715458276,1.16279069767,0
06081611000,10.5335157319,0,10.5335157319,26.1969904241,10.1915184679,0
06081611100,28.659370725,0,28.5225718194,17.5102599179,28.317373461,37.2093023256
06081611200,11.901504788,0,11.901504788,5.54035567715,5.19835841313,17.0998632011
06081611300,58.8919288646,0,58.5499316005,44.7332421341,66.2106703146,72.8454172367
06081611400,38.1668946648,0,37.9616963064,80.3009575923,56.7715458276,25.7865937073
06081611500,39.0560875513,0,38.8508891929,34.4733242134,15.1162790698,20.3146374829
06081611600,8.48153214774,0,8.48153214774,7.18194254446,2.53077975376,11.7647058824
06081611700,93.9124487004,0,93.5704514364,98.7004103967,96.511627907,97.195622435
06081611800,94.4596443228,0,94.049247606,95.2804377565,97.6744186047,98.2900136799
06081611901,39.3980848153,0,39.1928864569,85.7729138167,67.6470588235,0
06081611902,43.9124487004,0,43.707250342,0,13.5430916553,69.0834473324
06081612002,69.6990424077,0,69.2886456908,57.2503419973,76.9493844049,80.9849521204
06081612101,71.0670314637,0,70.5882352941,57.0451436389,26.9493844049,25.3761969904
06081612102,53.8987688098,0,53.6251709986,0,15.5266757866,23.7346101231
06081612500,64.7742818057,0,64.3638850889,94.1176470588,88.9876880985,84.4049247606
06081612600,44.2544459644,0,44.049247606,30.4377564979,46.6484268126,54.9931600547
06081612900,17.3734610123,0,17.3734610123,8.75512995896,16.073871409,22.8454172367
06081613000,82.5581395349,0,82.0793433653,89.3980848153,85.7729138167,89.2612859097
06081613200,55.60875513,0,55.2667578659,78.8645690834,73.1874145007,74.0766073871
06081613300,68.8098495212,0,68.3994528044,91.3816689466,81.3953488372,64.0218878249
06081613400,47.6744186047,0,47.4008207934,81.5321477428,69.2886456908,56.2243502052
06081613501,100,0,99.8632010944,97.4692202462,99.1108071135,98.2216142271
06081613502,31.5321477428,0,31.3269493844,75.1025991792,52.3255813953,31.3953488372
06081613600,69.4938440492,0,69.0834473324,87.07250342,78.7961696306,72.7770177839
06081613701,23.5978112175,0,23.4610123119,49.2476060192,34.8837209302,33.6525307798
06081613702,80.3693570451,98.7688098495,79.8905608755,75.5813953488,70.3830369357,68.6046511628
06081613800,88.1668946648,0,87.6880984952,77.975376197,58.9603283174,40.218878249
06081613900,75.9233926129,0,75.3761969904,86.4569083447,85.2941176471,83.2421340629
06081614000,76.4705882353,0,75.9233926129,79.9589603283,64.2270861833,50.8207934337
06081984300,96.169630643,99.5212038304,96.5800273598,98.0848153215,94.1860465116,94.1176470588
06085500100,85.6361149111,0,85.2257181943,65.6634746922,74.2818057456,84.952120383
06085500200,65.9370725034,0,65.5266757866,82.6949384405,79.0013679891,79.2065663475
06085500300,93.4336525308,0,93.0916552668,80.7113543092,75.7865937073,71.682626539
06085500500,48.9740082079,0,48.7004103967,72.9822161423,74.2134062927,72.6402188782
06085500600,84.1313269494,0,83.7209302326,69.6990424077,88.6456908345,92.1340629275
06085500800,91.5184678523,0,91.1080711354,97.195622435,92.3392612859,91.6552667579
06085500901,94.3228454172,0,93.9124487004,91.5184678523,91.3132694938,93.023255814
06085500902,17.0998632011,0,17.0998632011,8.34473324213,15.3214774282,22.366621067
06085501000,61.7647058824,0,61.3543091655,90.218878249,79.4117647059,53.830369357
06085501101,15.9370725034,0,15.9370725034,40.4924760602,17.2366621067,20.6566347469
06085501102,18.3310533516,0,18.3310533516,0,4.85636114911,16.4842681259
06085501200,39.7400820793,0,39.5348837209,96.0328317373,87.2093023256,0
06085501300,29.2749658003,0,29.0697674419,17.7838577291,28.8645690834,37.4829001368
06085501401,87.3461012312,0,86.9357045144,61.6963064295,66.073871409,81.6005471956
06085501402,27.3597811218,0,27.2229822161,0,11.901504788,21.2722298222
06085501601,65.6634746922,0,65.2530779754,17.2366621067,43.0916552668,53.8987688098
06085501700,86.1833105335,0,85.7729138167,74.2818057456,64.0902872777,63.8850889193
06085501901,73.3242134063,0,72.8454172367,77.4965800274,60.1915184679,46.6484268126
06085501902,89.0560875513,0,88.5772913817,6.2243502052,20.7250341997,31.6689466484
06085502001,48.5636114911,0,48.2900136799,75.170998632,62.3119015048,52.1203830369
06085502002,36.0465116279,0,35.9097127223,57.9343365253,49.5896032832,43.2284541724
06085502101,88.5772913817,0,88.098495212,91.9972640219,89.4664842681,89.0560875513
06085502103,32.1477428181,0,31.8741450068,16.6894664843,13.7482900137,20.8618331053
06085502104,12.6538987688,0,12.6538987688,6.83994528044,9.64432284542,19.3570451436
06085502202,10.1915184679,0,10.1915184679,31.5321477428,19.1518467852,22.2982216142
06085502203,7.11354309166,0,7.11354309166,12.4487004104,5.95075239398,0
06085502204,41.8604651163,0,41.6552667579,30.5061559508,46.4432284542,54.1723666211
06085502301,19.2886456908,0,19.2886456908,9.98632010944,17.5786593707,24.5554035568
06085502302,52.1203830369,0,51.8467852257,38.8508891929,57.7975376197,65.4582763338
06085502400,40.6976744186,0,40.4924760602,29.4117647059,45.0752393981,52.3255813953
06085502601,75.4445964432,0,74.8974008208,32.1477428181,49.0424076607,57.1135430917
06085502604,85.3625170999,0,84.952120383,58.1395348837,57.0451436389,62.1751025992
06085502701,72.9138166895,0,72.4350205198,47.4008207934,67.8522571819,73.9398084815
06085502703,74.5554035568,0,74.0082079343,44.5964432285,51.9835841313,59.9863201094
06085502704,33.2421340629,0,33.1053351573,70.5198358413,49.658002736,36.8673050616
06085502800,60.123119015,0,59.7127222982,47.195622435,68.6730506156,74.1450068399
06085502901,46.5800273598,0,46.3748290014,34.0629274966,51.2995896033,59.3707250342
06085502902,36.5937072503,0,36.4569083447,53.146374829,43.9124487004,46.4432284542
06085502903,34.5417236662,0,34.4049247606,55.5403556772,39.876880985,41.1080711354
06085502906,38.8508891929,0,38.6456908345,27.2913816689,41.9288645691,49.7264021888
06085502907,60.6019151847,0,60.1915184679,45.6224350205,67.9206566347,74.487004104
06085502908,30.4377564979,0,30.2325581395,19.6990424077,31.9425444596,39.876880985
06085502909,58.3447332421,0,58.0027359781,43.9808481532,65.2530779754,71.9562243502
06085502910,33.4473324213,0,33.3105335157,23.8714090287,35.5677154583,43.4336525308
06085503001,48.4268125855,0,48.1532147743,30.0957592339,47.6744186047,58.1395348837
06085503002,41.9288645691,0,41.7236662107,30.3009575923,46.3064295486,54.3091655267
06085503003,9.02872777018,0,9.02872777018,6.15595075239,5.81395348837,16.6210670315
06085503105,32.4897400821,0,32.2845417237,82.0793433653,76.8809849521,65.3214774282
06085503110,70.5198358413,0,70.1094391245,51.9835841313,49.2476060192,50.9575923393
06085503111,43.4336525308,0,43.2284541724,31.121751026,47.4008207934,55.5403556772
06085503112,59.9179206566,0,59.5075239398,91.1764705882,80.7113543092,54.7195622435
06085503113,63.8850889193,0,63.4746922025,6.97674418605,19.6990424077,28.3857729138
06085503116,29.6169630643,0,29.4117647059,57.3187414501,37.3461012312,35.7045143639
06085503117,38.7140902873,0,38.5088919289,69.220246238,53.9671682627,47.2640218878
06085503118,31.46374829,0,31.2585499316,20.4514363885,32.9685362517,40.8344733242
06085503121,94.5964432285,0,94.1860465116,50.4103967168,83.5157318741,91.1080711354
06085503122,94.2544459644,0,93.8440492476,89.4664842681,89.6032831737,91.0396716826
06085503123,42.6128590971,0,42.4076607387,92.9548563611,81.2585499316,0
06085503124,45.5540355677,0,45.3488372093,56.4979480164,71.2722298222,83.4473324213
06085503126,74.8974008208,0,74.3502051984,75.9917920657,96.0328317373,94.7332421341
06085503127,83.0369357045,0,82.5581395349,64.9794801642,59.9863201094,63.4746922025
06085503207,83.7209302326,0,83.3105335157,83.3789329685,87.8932968536,92.2708618331
06085503208,11.2175102599,0,11.2175102599,6.63474692202,8.61833105335,18.8098495212
06085503210,95.0752393981,0,94.6648426813,84.5417236662,87.5512995896,92.2024623803
06085503211,48.0164158687,0,47.7428180575,35.3625170999,53.2147742818,60.9439124487
06085503212,62.243502052,0,61.8331053352,51.5047879617,70.1778385773,75.9233926129
06085503213,48.0848153215,0,47.8112175103,35.4309165527,53.3515731874,61.0123119015
06085503218,34.268125855,0,34.1313269494,23.1190150479,36.3885088919,44.5964432285
06085503219,73.6662106703,0,73.1190150479,27.3597811218,45.8960328317,63.4062927497
06085503220,47.8796169631,0,47.6060191518,35.2941176471,53.146374829,60.8071135431
06085503221,51.2995896033,0,51.0259917921,42.3392612859,49.4528043776,56.5663474692
06085503222,79.9589603283,0,79.4117647059,12.8590971272,43.5020519836,55.1983584131
06085503304,79.0697674419,0,78.5225718194,59.5759233926,78.659370725,82.4897400821
06085503305,62.7222982216,0,62.3119015048,58.8919288646,71.1354309166,76.1969904241
06085503306,63.3378932969,0,62.92749658,64.7742818057,84.1313269494,87.414500684
06085503312,29.0697674419,0,28.8645690834,47.6060191518,34.1313269494,36.1833105335
06085503315,52.7359781122,0,52.462380301,39.1244870041,58.5499316005,65.9370725034
06085503321,24.0766073871,0,23.9398084815,13.6798905609,22.2298221614,29.9589603283
06085503322,5.60875512996,0,5.60875512996,18.6046511628,8.07113543092,0
06085503325,45.6908344733,0,45.4856361149,33.6525307798,50.4103967168,58.8235294118
06085503326,12.0383036936,0,12.0383036936,0,0,0
06085503327,25.5813953488,0,25.4445964432,50.0683994528,31.3269493844,29.6853625171
06085503329,6.56634746922,0,6.56634746922,14.3638850889,6.56634746922,0
06085503330,2.18878248974,0,2.18878248974,8.89192886457,4.03556771546,0
06085503331,70.3830369357,0,69.9726402189,32.7633378933,30.0273597811,40.902872777
06085503332,9.91792065663,0,9.91792065663,37.8248974008,14.0902872777,14.2954856361
06085503333,16.2106703146,0,16.2106703146,54.2407660739,18.8098495212,10.3283173735
06085503336,17.0314637483,0,17.0314637483,73.8714090287,41.6552667579,0
06085503338,12.9958960328,0,12.9958960328,37.2777017784,13.6114911081,0
06085503401,26.4705882353,0,26.3337893297,16.4158686731,25.9233926129,34.1997264022
06085503402,26.7441860465,0,26.6073871409,16.6210670315,26.1285909713,34.4733242134
06085503504,3.146374829,0,3.146374829,3.89876880985,2.12038303694,13.7482900137
06085503508,12.4487004104,0,12.4487004104,6.36114911081,7.59233926129,17.6470588235
06085503510,54.1039671683,0,53.830369357,40.218878249,60.3283173735,67.9206566347
06085503601,82.4897400821,0,82.0109439124,76.0601915185,83.2421340629,85.2941176471
06085503602,60.7387140903,0,60.3283173735,45.8276333789,68.4678522572,74.9658002736
06085503703,0,0,0,2.59917920657,0.615595075239,9.98632010944
06085503709,74.487004104,0,73.9398084815,19.5622435021,36.5253077975,49.2476060192
06085503710,41.5184678523,0,41.3132694938,36.1149110807,46.511627907,53.5567715458
06085503712,78.1805745554,0,77.633378933,90.9712722298,80.9165526676,67.2366621067
06085503713,40.560875513,0,40.3556771546,29.2749658003,44.8700410397,52.0519835841
06085503802,41.1080711354,0,40.902872777,12.6538987688,21.2722298222,28.1121751026
06085503803,5.67715458276,0,5.67715458276,17.9890560876,7.8659370725,0
06085503804,60.9439124487,0,60.5335157319,46.2380300958,68.7414500684,75.170998632
06085503903,13.7482900137,0,13.7482900137,64.0902872777,28.4541723666,12.585499316
06085504001,59.9863201094,0,59.5759233926,52.462380301,67.5786593707,73.6662106703
06085504002,68.9466484268,0,68.53625171,54.3091655267,75.9233926129,80.4377564979
06085504101,11.0123119015,0,11.0123119015,34.1997264022,29.9589603283,26.8809849521
06085504102,31.6689466484,0,31.46374829,28.7961696306,33.5157318741,40.560875513
06085504201,8.41313269494,0,8.41313269494,44.1176470588,15.6634746922,12.1751025992
06085504307,51.2311901505,0,50.9575923393,38.1668946648,56.292749658,64.1586867305
06085504308,46.9904240766,100,100,71.340629275,70.6566347469,66.4158686731
06085504311,53.0095759234,0,52.7359781122,39.3980848153,58.6867305062,66.073871409
06085504314,21.1354309166,0,21.1354309166,11.7647058824,20.3146374829,27.2229822161
06085504316,1.43638850889,0,1.43638850889,10.0547195622,4.6511627907,0
06085504317,38.098495212,0,37.8932968536,26.6073871409,40.9712722298,49.1108071135
06085504318,95.0068399453,0,94.5964432285,86.3201094391,92.4076607387,93.9808481532
06085504319,20.3830369357,0,20.3830369357,70.9302325581,37.8248974008,13.4062927497
06085504321,64.7058823529,0,64.2954856361,49.0424076607,72.2298221614,77.5649794802
06085504322,91.9972640219,0,91.5868673051,95.0068399453,92.5444596443,93.4336525308
06085504323,40.902872777,0,40.6976744186,48.5636114911,46.3748290014,48.6320109439
06085504410,38.0300957592,0,37.8248974008,26.4705882353,40.8344733242,48.9740082079
06085504412,84.7469220246,0,84.3365253078,76.6073871409,85.2257181943,84.610123119
06085504413,32.9685362517,0,32.7633378933,42.0656634747,16.6210670315,19.9726402189
06085504414,51.8467852257,0,51.5731874145,44.1860465116,59.1655266758,65.731874145
06085504416,50.1367989056,0,49.8632010944,37.07250342,55.1983584131,63.1326949384
06085504418,45.9644322845,0,45.7592339261,23.8030095759,37.6196990424,45.8276333789
06085504421,4.37756497948,0,4.37756497948,4.85636114911,2.80437756498,13.8166894665
06085504424,67.6470588235,0,67.2366621067,5.60875512996,4.44596443228,16.2790697674
06085504505,84.5417236662,0,84.1313269494,68.0574555404,70.2462380301,74.6922024624
06085504506,94.7332421341,0,94.3228454172,78.7277701778,79.7537619699,84.5417236662
06085504507,44.5964432285,0,44.39124487,65.4582763338,54.0355677155,50.4787961696
06085504508,87.2777017784,0,86.8673050616,88.3036935705,78.5909712722,66.2106703146
06085504509,89.9452804378,0,89.5348837209,87.3461012312,89.6716826265,90.6292749658
06085504510,52.3255813953,0,52.0519835841,76.4705882353,66.5526675787,59.5075239398
06085504601,98.9740082079,0,98.7004103967,95.8960328317,95.7592339261,96.3064295486
06085504602,99.7948016416,0,99.658002736,99.5212038304,99.5212038304,99.7948016416
06085504700,82.1477428181,0,81.6005471956,90.0820793434,87.4829001368,83.926128591
06085504802,91.0396716826,0,90.6292749658,65.5266757866,73.8714090287,89.3296853625
06085504805,53.0779753762,0,52.804377565,25.5813953488,37.2093023256,44.8016415869
06085504806,25.3761969904,0,25.2393980848,15.6634746922,24.8974008208,33.0369357045
06085504807,17.3050615595,0,17.3050615595,60.8755129959,24.2134062927,0
06085504902,17.5102599179,0,17.5102599179,72.8454172367,40.0820793434,0
06085504903,14.3638850889,0,14.3638850889,42.8180574555,20.9986320109,23.1874145007
06085505006,97.3324213406,0,97.0588235294,99.2476060192,98.9056087551,97.8112175103
06085505007,94.049247606,0,93.6388508892,88.6456908345,96.6484268126,95.8960328317
06085505010,95.8960328317,0,95.6224350205,98.5636114911,94.5964432285,93.5020519836
06085505011,18.194254446,0,18.194254446,58.4815321477,38.0300957592,27.7017783858
06085505012,21.2722298222,98.8372093023,31.9425444596,55.1299589603,35.4993160055,33.1737346101
06085505013,30.0957592339,0,29.8905608755,78.1805745554,51.0943912449,32.9685362517
06085505014,78.8645690834,0,78.317373461,63.8850889193,42.4076607387,37.8248974008
06085505015,69.2886456908,0,68.878248974,89.1928864569,81.7373461012,80.3009575923
06085505100,87.756497948,0,87.2777017784,94.8016415869,91.1080711354,91.7236662107
06085505202,98.4268125855,0,98.2216142271,99.7264021888,98.4268125855,98.0164158687
06085505203,23.8030095759,0,23.6662106703,23.2558139535,25.7865937073,32.0109439124
06085505301,12.7222982216,0,12.7222982216,33.7209302326,12.585499316,0
06085505302,64.0218878249,0,63.6114911081,0,17.8522571819,26.8125854993
06085505303,53.488372093,0,53.2147742818,35.7045143639,53.6935704514,61.4911080711
06085505304,51.3679890561,0,51.0943912449,0,13.0642954856,21.8878248974
06085505305,47.195622435,0,46.9220246238,54.5827633379,54.4459644323,58.755129959
06085505401,31.3953488372,0,31.1901504788,26.2653898769,33.1737346101,40.6976744186
06085505402,5.88235294118,0,5.88235294118,21.8194254446,19.3570451436,14.9794801642
06085505403,24.0082079343,0,23.8714090287,43.0916552668,25.2393980848,27.4281805746
06085505500,26.0601915185,0,25.9233926129,47.9480164159,30.4377564979,30.6429548564
06085505600,87.9616963064,0,87.4829001368,77.7701778386,75.170998632,69.4938440492
06085505700,42.2708618331,0,42.0656634747,54.1039671683,49.3844049248,51.9835841313
06085505800,21.6142270862,0,21.5458276334,80.0957592339,54.1723666211,0
06085505901,10.2599179207,0,10.2599179207,27.633378933,10.6019151847,10.2599179207
06085505902,9.64432284542,0,9.64432284542,20.8618331053,8.68673050616,0
06085506000,30.2325581395,0,30.0273597811,18.194254446,30.0957592339,38.5088919289
06085506101,51.5047879617,0,51.2311901505,43.5704514364,57.1819425445,64.5006839945
06085506102,30.5745554036,0,30.3693570451,19.220246238,31.6005471956,39.8084815321
06085506103,67.7154582763,0,67.3050615595,0,22.4350205198,33.9945280438
06085506202,55.3351573187,0,54.9931600547,43.8440492476,61.3543091655,68.2626538988
06085506203,37.414500684,0,37.2777017784,26.0601915185,40.2872777018,48.4268125855
06085506204,26.8809849521,0,26.7441860465,16.8262653899,26.3337893297,34.6785225718
06085506301,45.2120383037,0,45.0068399453,49.8632010944,52.0519835841,57.4555403557
06085506302,62.9958960328,0,62.585499316,97.8112175103,90.8344733242,57.7975376197
06085506304,24.6238030096,0,24.487004104,15.047879617,23.9398084815,31.805745554
06085506401,71.2038303694,0,70.7250341997,62.243502052,56.5663474692,61.6279069767
06085506402,25.6497948016,0,25.512995896,15.8002735978,25.1025991792,33.3105335157
06085506502,87.8248974008,0,87.3461012312,69.7674418605,80.0273597811,88.4404924761
06085506503,50.5471956224,0,50.2735978112,39.9452804378,55.8139534884,63.5430916553
06085506504,37.07250342,0,36.9357045144,25.7181942544,39.6032831737,47.9480164159
06085506601,27.9069767442,0,27.7701778386,17.0314637483,27.1545827633,35.1573187415
06085506604,92.6812585499,0,92.2708618331,34.1313269494,51.4363885089,59.439124487
06085506605,45.3488372093,0,45.1436388509,72.7086183311,61.6963064295,55.8139534884
06085506606,52.462380301,0,52.1887824897,38.7824897401,57.7291381669,65.5266757866
06085506702,53.3515731874,0,53.0779753762,36.4569083447,50.0683994528,57.8659370725
06085506703,32.0109439124,0,31.7373461012,53.2147742818,36.6621067031,37.6880984952
06085506801,87.0041039672,0,86.5937072503,76.4021887825,76.7441860465,78.0437756498
06085506802,58.9603283174,0,58.6183310534,79.3433652531,94.049247606,92.3392612859
06085506803,22.2982216142,0,22.2298221614,12.8590971272,21.340629275,28.5225718194
06085506804,30.7113543092,0,30.5061559508,19.7674418605,32.0793433653,40.0136798906
06085506900,67.3050615595,0,66.8946648427,79.8221614227,70.1094391245,64.3638850889
06085507002,79.8221614227,0,79.2749658003,0,0,0
06085507003,24.487004104,0,24.3502051984,88.1668946648,72.6402188782,0
06085507004,95.2120383037,0,94.8016415869,68.53625171,54.3775649795,49.0424076607
06085507100,80.779753762,0,80.2325581395,54.9247606019,69.0150478796,75.4445964432
06085507203,74.3502051984,0,73.8030095759,41.9288645691,65.389876881,77.1545827633
06085507205,22.7770177839,0,22.7086183311,80.5745554036,55.7455540356,18.1258549932
06085507206,0.0683994528044,0,0.0683994528044,2.73597811218,0.752393980848,10.1915184679
06085507301,17.5786593707,0,17.5786593707,68.9466484268,55.6771545828,41.3816689466
06085507302,33.6525307798,0,33.5157318741,58.3447332421,43.2284541724,42.4076607387
06085507401,43.2284541724,0,43.023255814,72.4350205198,89.0560875513,86.3201094391
06085507402,19.9726402189,0,19.9726402189,66.8946648427,47.195622435,34.610123119
06085507600,4.30916552668,0,4.30916552668,17.6470588235,7.7975376197,0
06085507701,63.6798905609,0,63.269493844,47.7428180575,58.4131326949,64.9110807114
06085507704,14.2954856361,0,14.2954856361,68.194254446,56.976744186,41.6552667579
06085507705,65.3214774282,0,64.9110807114,71.8194254446,48.1532147743,28.1805745554
06085507805,39.1928864569,0,38.9876880985,76.6757865937,72.2982216142,61.901504788
06085507806,37.6880984952,0,37.5512995896,62.92749658,49.7264021888,47.537619699
06085507807,10.6019151847,0,10.6019151847,51.2311901505,18.1258549932,0
06085507808,65.5950752394,0,65.1846785226,67.3734610123,74.3502051984,77.9069767442
06085507903,44.8700410397,0,44.6648426813,94.8700410397,84.5417236662,0
06085507905,46.169630643,0,45.9644322845,33.926128591,51.1627906977,59.2339261286
06085508004,39.5348837209,0,39.3296853625,28.1121751026,43.4336525308,50.683994528
06085508005,27.8385772914,0,27.7017783858,71.6142270862,50.683994528,31.6005471956
06085508006,35.5677154583,0,35.4309165527,24.0082079343,38.2352941176,46.1012311902
06085508101,62.4487004104,0,62.0383036936,94.1860465116,90.6292749658,88.7824897401
06085508102,85.9097127223,0,85.4993160055,92.4760601915,90.560875513,90.3556771546
06085508203,54.5143638851,0,54.2407660739,40.4240766074,60.123119015,67.6470588235
06085508204,47.3324213406,0,47.0588235294,34.8837209302,52.3939808482,60.3283173735
06085508205,20.1778385773,0,20.1778385773,10.8755129959,18.878248974,25.9233926129
06085508206,8.07113543092,0,8.07113543092,32.0793433653,11.9699042408,0
06085508301,19.6990424077,0,19.6990424077,10.2599179207,17.9890560876,25.0341997264
06085508303,21.682626539,0,21.6142270862,21.4774281806,23.2558139535,29.1381668947
06085508401,58.4815321477,0,58.1395348837,30.5745554036,45.6224350205,53.6935704514
06085508403,13.0642954856,0,13.0642954856,34.952120383,12.7906976744,0
06085508404,8.54993160055,0,8.54993160055,50.9575923393,19.5622435021,17.5786593707
06085508503,55.1299589603,0,54.8563611491,60.8071135431,63.8850889193,67.7154582763
06085508505,49.4528043776,0,49.1792065663,22.9822161423,24.6238030096,32.3529411765
06085508507,31.3269493844,0,31.121751026,20.2462380301,32.6265389877,40.6292749658
06085508509,7.45554035568,0,7.45554035568,20.3146374829,9.23392612859,13.1326949384
06085508510,41.9972640219,0,41.7920656635,37.3461012312,34.5417236662,43.5704514364
06085508601,68.7414500684,0,68.3310533516,24.829001368,36.7989056088,45.8960328317
06085508602,95.3488372093,0,94.9384404925,69.8358413133,76.3337893297,82.3529411765
06085508705,42.7496580027,0,42.5444596443,44.39124487,48.8372093023,54.1723666211
06085508706,3.48837209302,0,3.48837209302,25.6497948016,11.0807113543,14.2270861833
06085508707,73.8714090287,0,73.3242134063,67.2366621067,78.3857729138,76.6073871409
06085508708,93.707250342,0,93.365253078,97.4008207934,93.9124487004,94.2544459644
06085508800,21.4090287278,0,21.340629275,16.4842681259,20.8618331053,27.4965800274
06085508900,30.8481532148,0,30.6429548564,19.9042407661,32.1477428181,40.0820793434
06085509001,60.6703146375,0,60.2599179207,45.7592339261,68.3994528044,74.7606019152
06085509002,29.1381668947,0,28.9329685363,17.7154582763,28.7277701778,37.414500684
06085509102,82.9001367989,0,82.4213406293,97.7428180575,92.7496580027,88.5772913817
06085509106,85.4993160055,0,85.0889192886,33.8577291382,52.8727770178,60.8755129959
06085509107,21.8194254446,0,21.7510259918,0,0,0
06085509108,59.439124487,99.1792065663,82.9685362517,89.3296853625,81.3269493844,70.9986320109
06085509109,84.952120383,0,84.5417236662,96.6484268126,88.7824897401,67.7838577291
06085509110,18.7414500684,0,18.7414500684,77.0177838577,48.6320109439,0
06085509111,39.9452804378,0,39.7400820793,28.5909712722,43.9808481532,51.1627906977
06085509201,65.1162790698,0,64.7058823529,39.2612859097,59.5759233926,67.5786593707
06085509202,69.6306429549,0,69.220246238,60.123119015,53.0095759234,69.1518467852
06085509302,49.3844049248,0,49.1108071135,36.3885088919,54.6511627907,62.4487004104
06085509304,82.6265389877,0,82.1477428181,65.8686730506,67.9890560876,73.5294117647
06085509401,27.5649794802,0,27.4281805746,32.3529411765,29.7537619699,36.4569083447
06085509403,5.26675786594,0,5.26675786594,10.123119015,4.7195622435,0
06085509404,11.6963064295,0,11.6963064295,27.4965800274,10.3967168263,0
06085509500,41.4500683995,0,41.244870041,30.2325581395,45.6908344733,53.3515731874
06085509600,59.8495212038,0,59.439124487,76.3337893297,49.1792065663,22.5034199726
